Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,BEAM CHARGING,1081 3rd Ave,1081 3RD AVENUE; See Valet for instructions on using charging station.,New York,NY,10065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764341,-73.96408,2017-02-15,51682,2017-02-15 10:03:36 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,375 Park Ave,SEAGRAMS BLDG; See valet attendant to use charging station.,New York,NY,10152,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.758462,-73.972211,2017-02-15,51683,2017-02-15 10:03:35 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,122 W 3rd St,MINETTA GARAGE; See valet attendant for instructions on how to use the charging station.,New York,NY,10012,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.730485,-74.000728,2017-02-15,51686,2017-02-15 10:01:50 UTC,,,,,,,,,J1772
ELEC,MP 225 LLC,100 Jay St,"NS1-100 JAY ST; Charger located in MPS parking garage level C, area 2A next to parking office",New York,NY,11201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7018205,-73.9868238,2017-02-15,51687,2017-02-15 09:59:18 UTC,,,,,,,,,J1772
ELEC,BARD_ALMNCT,New York 9G,NS1-ALMNCT; Located in parking lot of Alumni Canter at intersection of Entrance Road and 9G,Red Hook,NY,12504,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0234362,-73.9020369,2017-02-15,51689,2017-02-15 09:59:32 UTC,,,,,,,,,J1772
LPG,U-Haul,2485 Military Rd,,Niagara Falls,NY,14304,,716-297-7546,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",Cash A D M V,,,,,,,,,,200-9,43.1047739,-78.9813304,2016-05-09,51760,2017-01-18 02:12:17 UTC,P,,,,,,false,,
ELEC,NATIONAL GRID,60 Wolf Rd,CHILIS ALBANY; Located in back parking lot of Chili's Restaurant   ,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.7144825,-73.8143452,2017-02-15,52013,2017-02-15 10:01:14 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,216 Wolf Rd,HOMEWOOD SUITES; Station located at the Homewood Suites Albany,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.723662,-73.801485,2017-02-15,52014,2017-02-15 10:03:04 UTC,,,,,,,,,J1772
ELEC,ATAHOUSING407,1734-1774 Mulford Ave,"HAZEL TOWERS 1; Enter lot off Mayflower, station is between Spaces #158 & #159",Bronx,NY,10461,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.8468211,-73.8346327,2017-02-15,52016,2017-02-15 10:01:57 UTC,,,,,,,,,J1772
ELEC,Premier Ford - Sales,5001 Glenwood Rd,,Brooklyn,NY,11234,,888-381-4515,E,,Private,,,,,,,1,,,,,200-8,40.6351996,-73.9286202,2016-06-03,52018,2017-01-18 02:19:51 UTC,P,,,2013-04-01,,,,,J1772
ELEC,NATIONAL GRID,7 Northside Dr,CHILIS CLIFTON; Located in Chili's parking lot,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.8632621,-73.7717436,2017-02-15,52020,2017-02-15 10:03:29 UTC,,,,,,,,,J1772
ELEC,QUEENS COLLEGE,152-50 Melbourne Ave,NS1-STATION1; Located in parking lot,Flushing,NY,11367,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.734525,-73.81793,2017-02-15,52021,2017-02-15 10:01:21 UTC,,,,,,,,,J1772
ELEC,"HAVERSTRAW, NY",40 New Main St,NS1-STATION#1; Located in Municipal parking lot across from Village Hall.  Access from Maple between W Broad St and New Main St,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.196841,-73.966883,2017-02-15,52023,2017-02-15 10:01:56 UTC,,,,,,,,,J1772
ELEC,CAYUGA MED CTR.,91-273 Dates Dr,"NS1-STATION#1; Located at Cayuga Medical Center, Surgical Services Building front parking lot",Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.4689745,-76.5384526,2017-02-15,52024,2017-02-15 09:58:59 UTC,,,,,,,,,J1772
ELEC,ITHACA YARDS,803-05 Cascadilla St,NS1-STATION#1; Located on the back NW corner of building,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.4439347,-76.5110122,2017-02-15,52025,2017-02-15 09:59:24 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,3776 New York State Bicycle Route 5,CHILISLIVERPOOL; Located in Chili's parking lot,Liverpool,NY,13090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.1846232,-76.2381483,2017-02-15,52026,2017-02-15 10:07:23 UTC,,,,,,,,,J1772
ELEC,NW HOSPITAL,400 E Main St,"NORTH EAST UNIT; Basement Level of Garage - Next to Electric Room
NORTH WEST UNIT; Basement Level of Garage - Next to stairs",Mount Kisco,NY,10549,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.1977275,-73.7246006,2017-02-15,52027,2017-02-15 10:05:41 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,25 Lake Ave,HAMPTON INN; Located in the parking garage of Hampton Inn and Suites Saratoga Springs,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.083339,-73.78238,2017-02-15,52029,2017-02-15 10:01:33 UTC,,,,,,,,,J1772
ELEC,RPI 1,1900 Peoples Ave,RPI 1; B Lot adjacent to Houston Field House,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.7314252,-73.6691211,2017-02-15,52032,2017-02-15 10:03:37 UTC,,,,,,,,,J1772
ELEC,Lucas Ford,3245 Hortons Ln,,Southold,NY,11971,,631-765-9200,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,,,200-8,41.069901,-72.437431,2016-04-04,52063,2017-01-18 02:02:49 UTC,P,,,2013-02-01,,,,,J1772
ELEC,NATIONAL GRID,80 Nott Terrace,UNION COLLEGE; Located in main parking area,Schenectady,NY,12308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.8139795,-73.9340462,2017-02-15,52256,2017-02-15 10:01:14 UTC,,,,,,,,,J1772
ELEC,"HHPR, LLC",2-234 High Street Extension,240 HIGH STREET; -,Victor,NY,14564,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.0267557,-77.4377915,2017-02-15,52257,2017-02-15 10:20:59 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,1145 Niagara Falls Blvd,CHILIS AMHERST; Located in Chili's parking lot,Buffalo,NY,14223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.9848567,-78.8223155,2017-02-15,52284,2017-02-15 10:03:24 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,1220 NY-146,VENT CLIFTON; Station located at Vent Fitness Clifton Park,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.869753,-73.824029,2017-02-15,52285,2017-02-15 10:01:15 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,2080 Western Ave,VENT GUILDERLND; Located in the parking lot of Vent Fitness Guilderland,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.6985046,-73.8922044,2017-02-15,52286,2017-02-15 10:01:13 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,180 W 20th St,THE WESTMINSTER; See valet attendant for instructions on using the EV charging station.,New York,NY,10011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.741771,-73.996837,2017-02-15,52288,2017-02-15 10:03:35 UTC,,,,,,,,,J1772
ELEC,MP 225 LLC,225 Rector Pl,"NS1-225 RECTOR; First level of garage, east wall near garage cashier office",New York,NY,10280,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7092248,-74.0161545,2017-02-15,52290,2017-02-15 09:59:18 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,Augspurger Rd,BISSEL HALL; Located at Bissel Hall,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.9984441,-78.78067,2017-02-15,52577,2017-02-15 09:58:23 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,Putnam Way,BONNER HALL.; Station located at Bonner Hall,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.0019779,-78.7860766,2017-02-15,52578,2017-02-15 09:08:43 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,Diefendorf Loop,DIEFENDORF HALL; In parking lot of Diefendorf Hall,Buffalo,NY,14215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.9523502,-78.8180739,2017-02-15,52579,2017-02-15 09:58:22 UTC,,,,,,,,,J1772
ELEC,SYNAPSE EV,701 Irving Ave,"CROUSE HOSP 3
CROUSE HOSP 2; -
CROUSE HOSP 1",Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,43.0422129,-76.137488,2017-02-15,52583,2017-02-15 10:04:05 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,23725 NY Route 342,LONGWAY'S DINER; Located in Longway's Diner parking lot on right side of building,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.041102,-75.899829,2017-02-15,52584,2017-02-15 10:03:26 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,997 Loudon Rd,CENTURY HOUSE; Located at the Century House Hotel,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.770945,-73.753012,2017-02-15,52806,2017-02-15 09:57:01 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,Schenectady County Community College School of Music 78 Washington Ave,SCHENECTADY CCC; Located on SCCC campus at School of Music,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.8143278,-73.9499743,2017-02-15,52810,2017-02-15 09:57:01 UTC,,,,,,,,,J1772
BD,National Grid - Albany,1125 Broadway,,Menands,NY,12204,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.667569,-73.739345,2016-04-04,52964,2017-01-18 00:42:29 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Brentwood,1650 Islip Ave,,Brentwood,NY,11717,,,E,,Private,,,B20,,,,,,,,,GPS,40.784153,-73.219269,2017-01-11,52965,2017-01-18 02:04:00 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Buffalo - Dewey Avenue,144 Kensington Ave,,Buffalo,NY,14214,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.9282685,-78.8448386,2016-04-04,52966,2017-01-18 02:02:28 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Cobleskill,145 Shad Point Rd,,Cobleskill,NY,12043,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.6795387,-74.4263693,2016-04-04,52967,2017-01-18 01:34:48 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Tonawanda,435 Robinson St,,Tonawanda,NY,14120,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,GPS,43.0346954,-78.8656002,2017-01-11,52968,2017-01-18 02:33:50 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Troy - Smith Avenue,17 Smith Ave,,Troy,NY,12180,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.749701,-73.6846589,2016-04-04,52969,2017-01-18 02:02:32 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Watertown,21265 New York 232,,Watertown,NY,13601,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,43.928081,-75.947296,2016-04-04,52970,2017-01-18 02:02:33 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Franklinville,87 S Main St,,Franklinville,NY,14737,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.3289431,-78.4607368,2016-04-04,52973,2017-01-18 00:43:07 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Greenpoint,287 Maspeth Ave,,Greenpoint,NY,11211,,,E,,Private,,,B20,,,,,,,,,GPS,40.718053,-73.931508,2017-01-11,52974,2017-01-18 02:53:59 UTC,P,,,2013-09-15,,,,,
BD,National Grid - North Syracuse,7496 Round Pond Rd,,Syracuse,NY,13212,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,43.1349318,-76.0871757,2016-04-04,52975,2017-01-18 02:02:29 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Potsdam,20 Pine St,,Potsdam,NY,13676,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,44.6692978,-74.9960851,2016-04-04,52976,2017-01-18 00:42:29 UTC,P,,,2013-09-15,,,,,
BD,Monroe County Regional Transportation - FEV Green Fuel Station,1574 Lakeshore Blvd,,Rochester,NY,14617,,,E,,Private - Government only,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,43.2358863,-77.5748491,2016-04-04,52977,2017-01-18 00:42:47 UTC,LG,,,2013-09-13,,,,,
BD,National Grid - Rome,5835 Success Dr,,Rome,NY,13440,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,43.2337169,-75.5044332,2016-04-04,52978,2017-01-18 02:02:30 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Roslyn,250 Willis Ave,,Roslyn,NY,11577,,,E,,Private,,,B20,,,,,,,,,GPS,40.7478941,-73.6403215,2017-01-11,52979,2017-01-18 02:53:05 UTC,P,,,2009-12-31,,,,,
BD,National Grid - Schenectady,734 Broadway,,Schenectady,NY,12305,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,200-8,42.8046773,-73.949318,2016-04-04,52980,2017-01-18 02:02:31 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Staten Island,200 Gulf Ave,"From I-278, exit onto Gulf Ave S, and the station is on the left. Or from Staten Island Expressway, exit to Western Ave S, and left onto Gulf Ave, where the station will be on the right",Staten Island,NY,10303,,866-809-4869 ,E,,Private,,,B20,,,,,,,,,GPS,40.624733,-74.17955,2017-01-11,52981,2017-01-18 02:54:52 UTC,P,,,2013-09-15,,,,,
BD,National Grid - Stow,3685 W Lake Rd,,Stow,NY,14785,,,E,,Private,,,"B20 in summer, B5 in winter",,,,,,,,,GPS,42.1587526,-79.4229245,2017-01-11,52982,2017-01-18 02:55:58 UTC,P,,,2013-09-15,,,,,
CNG,Monroe County Regional Transportation - FEV Green Fuel Station,1574 Lakeshore Blvd,,Rochester,NY,14617,,,E,,Private - Government only,,,,B,3600,,,,,,,200-8,43.2358863,-77.5748491,2016-04-04,53004,2017-01-18 00:42:47 UTC,LG,,,2013-09-13,,HD,,,
E85,Monroe County Regional Transportation - FEV Green Fuel Station,1574 Lakeshore Blvd,,Rochester,NY,14617,,,E,,Private - Government only,,,,,,,,,,,,200-8,43.2358863,-77.5748491,2016-04-04,53028,2017-01-18 00:42:47 UTC,LG,,,2013-09-13,,,,false,
ELEC,NATIONAL GRID,1814 Central Ave,KOHLS ALBANY; Located in the parking lot of Kohls Albany,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.72961,-73.849707,2017-02-15,53107,2017-02-15 09:59:57 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,3155 Niagara Falls Blvd,"KOHLS AMHERST; Located in the parking lot of Kohls, Amherst",Amherst,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.0394249,-78.8209183,2017-02-15,53108,2017-02-15 09:55:21 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,100 Amsterdam Commons,KOHLS AMSTERDAM; Located in the parking lot of Kohls Amsterdam,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.9649121,-74.1907735,2017-02-15,53109,2017-02-15 09:58:42 UTC,,,,,,,,,J1772
ELEC,MONTEFIOREMOSES,613 E 233rd St,"WAKEFIELD; Located in the 24 hour garage at Montefiori Wakefield Campus.  Right side of garage entrance, in line of sight with attendant booth.  ",Bronx,NY,10466,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.894881,-73.860525,2017-02-15,53110,2017-02-15 09:59:13 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,444 Kent Ave,444 KENT AVENUE; See valet attendant to use charging station.,Brooklyn,NY,11249,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7091577,-73.9684904,2017-02-15,53111,2017-02-15 10:01:57 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,1300 Elmwood Ave,BUFFALO STATE; Located in the parking area of the Burchfield Penney Art Center at Buffalo State College,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.931593,-78.8791202,2017-02-15,53112,2017-02-15 09:58:21 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,2232 Delaware Ave,"KOHLS BUFFALO; Located in the parking lot of Kohls, Buffalo NY",Buffalo,NY,14216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.944908,-78.870088,2017-02-15,53113,2017-02-15 10:01:56 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,5274 Main St,TOPSWILLIAMSVLL; Located to the direct right of the entrance of Top's Market Williamsville NY,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.9623735,-78.7571809,2017-02-15,53114,2017-02-15 10:03:28 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,20 Leigh St,ST.LAWRENCE; Located in parking area near Tennis courts at St. Lawrence University,Canton,NY,13617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.5861933,-75.1639636,2017-02-15,53115,2017-02-15 09:58:24 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,54 Crossing Blvd,KOHLS CLIFTON; Located in the parking lot of Kohls Clifton Park,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.86109,-73.771621,2017-02-15,53116,2017-02-15 09:58:38 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,106 Suffolk Circle,SUNY-COBLESKILL; Located at the CEST parking area at SUNY Cobleskill,Cobleskill,NY,12043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.6704696,-74.5080491,2017-02-15,53117,2017-02-15 09:58:06 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,488 Fairview Ave,"KOHLS HUDSON; Located in the parking lot of Kohls, Hudson NY",Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.2815991,-73.7515929,2017-02-15,53118,2017-02-15 10:01:55 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,2223 Canada St,HOLIDAY INN; Located in the rear parking lot of the Holiday Inn Hotel Lake George NY,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.4145556,-73.7144555,2017-02-15,53119,2017-02-15 09:58:25 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,445 Lafayette St,"ASTOR PLACE 1; See valet attendant to use charging station
ASTOR PLACE 2; See Valet attendant to use charging station.",New York,NY,10003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.7295412,-73.9913066,2017-02-15,53120,2017-02-15 10:08:14 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,75 Park Place,"75 PARK PLACE; Enter parking garage by West Broadway, between Murray St and Park Place. See valet attendant to use charging station.",New York,NY,10007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7142163,-74.0106122,2017-02-15,53121,2017-02-15 10:03:41 UTC,,,,,,,,,J1772
ELEC,GLENWOOD MGMT,330 West 39th Street,"CRYSTAL GREEN; Located in the Crystal Green garage, see valet attendant for access",New York,NY,10018,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7560286,-73.9926549,2017-02-15,53123,2017-02-15 09:59:24 UTC,,,,,,,,,J1772
ELEC,MONTEFIOREMOSES,111 E 210th St,"MOSES; Located in the Montefiori Moses Center parking garage, Rochambeau entrance ",New York,NY,10467,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.8797184,-73.8803938,2017-02-15,53124,2017-02-15 09:59:17 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,204 E 80th St,"SFG GARAGE 2; To use the charging station, see valet attendant.
SFG GARAGE 1; To use the charging station, see the valet attendant.",New York,NY,10075,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.7744361,-73.9563537,2017-02-15,53125,2017-02-15 10:06:04 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,90-102 Clarkson Ave,CLARKSON U; Located in the parking lot of the ERC at Clarkson University,Potsdam,NY,13676,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.6627892,-74.9977625,2017-02-15,53126,2017-02-15 09:57:13 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,111 West Ave,EMPIRE STATE,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.0775726,-73.8047383,2017-02-15,53127,2017-02-15 10:03:25 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,79 Weibel Ave,KOHLS-SARATOGA; Located in the parking lot of Kohls,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.0955637,-73.7469552,2017-02-15,53128,2017-02-15 09:58:49 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,22050 Rt 11,TOPS WATERTOWN; Located in the TOPS market parking lot on left side of building,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.994817,-75.901747,2017-02-15,53130,2017-02-15 09:57:12 UTC,,,,,,,,,J1772
LPG,U-Haul,300 Windsor Hwy,,New Windsor,NY,12553,,845-561-0603,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",Cash Checks A D M V,,,,,,,,,,200-9,41.4660418,-74.0505664,2016-05-09,53160,2017-01-18 02:09:10 UTC,P,,,,,,false,,
LPG,U-Haul,2560 South Rd,,Poughkeepsie,NY,12601,,845-462-1027,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",Cash Checks A D M V,,,,,,,,,,200-8,41.6638514,-73.9292409,2016-05-09,53161,2017-01-18 02:07:19 UTC,P,,,,,,false,,
ELEC,NATIONAL GRID,Suny at Albany,U OF ALBANY; Located in the Visitors lot upon entering the University of Albany,Albany,NY,12222,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.6883686,-73.8230666,2017-02-15,53436,2017-02-15 10:03:27 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,3375 E Main St,CHAUTAUQUA,Dunkirk,NY,14048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.4642111,-79.2801283,2017-02-15,53437,2017-02-15 09:55:21 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,6557 Holiday Valley Rd,HOLIDAY VALLEY; Located in rear parking lot of the Holiday Valley Resort,Ellicottville,NY,14731,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.2627209,-78.6678785,2017-02-15,53438,2017-02-15 09:57:02 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,5801 Rock Cut Rd,COVANTA ENERGY; Station located at Covanta Energy,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.004826,-76.114656,2017-02-15,53439,2017-02-15 09:55:22 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,104-106 Lake Dr,ONONDAGA LAKE; Located in parking area near the main office at Onondaga Lake Park,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.100482,-76.20661,2017-02-15,53441,2017-02-15 09:58:41 UTC,,,,,,,,,J1772
